Entidad,Nombre_Banco,Periodo,Activo,Disponibilidades,Disponibilidades en pesos,Caja $,BCRA $,Disponibilidades en ME,Caja ME,BCRA ME,Titulos públicos y privados,Titulos públicos y privados en pesos,Titulos públicos y privados en ME,Letras y Notas BCRA,Prestamos,Prestamos totales,Volumen de Negocio,Prestamos en pesos,Prestamos en ME,Prestamos sector publico no fcro pesos,Prestamos sector publico no fcro ME,Prestamos sector privado no fcro pesos,Prestamos privado no fcro ME,OCIF,Prestamos Comerciales,Propiedad Planta y Equipo,Créditos diversos,Participación en otras sociedades,Activos Intangibles,PPI Deudoras,Pasivo,Depositos,Depositos en pesos,Depositos a la vista $,Depositos a plazo $,Depositos en ME,Depositos a la vista en ME,Depositos a plazo ME,OOIF,PN,Capital social,PN FINAL,Reserva Legal,Previsiones,Ingresos financieros,Egresos financieros,Ingresos por servicios,Egresos por servicios,Gastos de Administracion,Cargo por Incobrabilidad,Utilidades diversas,Perdidas diversas,Gastos de Personal,Utilidad neta
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,201911,569322528,136573009,58469005,6572317,51896688,78104004,46598852,28917522,54984661,44756180,10228481,0,292676731,292676731,643907801,210329850,88204044,425,0,201419149,85758034,53805122,94678696,12381164,10701199,286097,4592935,375776,493605727,360419394,229321510,114106394,97114447,131097884,107444767,23370614,94736031,42469148,10722832,75716801,6524739,-13571165,143186333,76037326,19809302,9321906,27027483,10687954,7005817,4968641,15896481,33854585
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,201912,596094394,129142190,38438974,8485025,29953949,90703216,43173540,45591416,84361860,73520211,10841649,0,302307504,302307504,684466650,219357507,88931019,6829,0,210293532,79892695,45915844,101195461,12389297,14177019,254171,4431531,285329,518182921,397839586,251528605,125774193,101079569,146310981,120895339,25172187,79671094,42469148,10722832,77911473,6524739,-15125467,155790822,81196606,21934562,10502879,31022509,13297751,7362999,5439943,18151233,35230279
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202001,670500056,128773852,40745306,9185107,31560199,88028546,14720181,70136598,161252043,151238697,10013346,0,307649776,307649776,734942054,230762390,82824055,302,0,221900549,75906812,16902667,105243852,29222133,15203446,308707,7597973,248129,570820346,443809538,303736098,148339692,116492101,140073440,111174087,28632918,80309991,96320967,10722832,99679710,9772478,-14887467,15555563,7031553,2495058,1108752,2819714,753918,311860,320358,1530441,3406633
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202002,677102700,121539135,29546637,10221532,19325105,91992498,6383992,84009665,170698171,162423396,8274775,0,310107502,310107502,751849729,232739564,82911341,281,0,226103869,76271156,17965092,108560954,30056640,14931603,335824,7937895,203966,574981022,457203946,313735949,149495408,115876765,143467997,112981577,29950453,69448985,98257019,10722832,102121678,9968905,-15170211,28191172,13386556,4664897,2019847,6245575,1609974,582512,957031,3295524,4594800
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202003,703653909,183837256,87095410,9245019,77850391,96741846,6968767,89028502,114601092,108889335,5711757,0,333149000,333149000,799194260,259309867,79016704,290,0,251997377,73419457,13061988,135731450,31061203,15671487,355074,8223838,369822,597342958,481629360,339366037,179722407,117415620,142263323,110640780,29526962,65359543,101556378,10722832,106310951,10302870,-14898775,44614258,20281814,7119845,3118432,9959077,3562153,1199523,1050740,5349447,6911183
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202004,764536895,138149622,28492611,10165665,18326946,109657011,17017273,89024710,117675421,113986592,3688829,0,362189674,362189674,874980845,296986222,70570371,305,0,289058258,63362266,84927682,170238807,31678669,17670101,388908,8404471,274195,654201280,527591485,384759562,223671910,110883866,142831923,108027506,29521196,72955579,103076242,10722832,110335615,17503115,-16423359,59220782,25750611,9438392,4231339,13402914,5998281,1680926,1843075,7114645,9002823
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202005,766039787,121275804,17428215,12223015,5205200,103847589,5987191,95737457,132560298,127850798,4709500,0,359800475,359800475,898968183,303728037,62819555,309,0,295554132,59280285,87891240,170890354,31969588,20187245,411902,8574408,195491,651799748,546669068,409739758,230729144,116658461,136929310,103084061,28187920,55299201,104666440,10722832,114240039,17773142,-19670143,74434374,31054340,11888362,5270926,16970376,9884079,2189038,2572910,9055404,10417629
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202006,823905558,124913579,12541081,10299553,2241528,112372498,10269307,99918562,174924769,173985552,939217,0,371469443,371469443,953752775,323459037,56544480,281,0,314579830,53632002,83023814,171977784,32513235,22737577,445486,10588784,213240,705256521,593414177,455244292,257063266,136699542,138169885,105137575,28640457,57942308,107014671,10722832,118649037,18171889,-15907741,91758251,38787929,15280633,6523961,21167075,8185717,4131745,9210448,11289981,12115188
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202007,854553947,170638908,44124563,11773536,32351027,126514345,24437505,94508942,172660102,172026871,633231,0,373605218,373605218,979677759,330955983,52476755,291,0,323390785,50138670,66941417,173236780,33158734,22990119,480995,10783659,211357,732178344,614136987,469562194,270607035,144386189,144574793,110222446,29769539,62060205,109084543,10722832,122375603,18523369,-17616337,108567368,46094454,18253624,7809117,24885479,10549195,4731301,9775584,13556930,13908644
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202008,867062102,156181727,14928682,14719121,209561,141253045,54073997,83013925,193775303,193199321,575982,0,379680898,379680898,989252254,338469507,51539209,318,0,333109028,48877456,66255987,174770653,33962485,22155569,529622,11187007,244065,740060542,620499032,465090108,249608778,159783619,155408924,115075308,32996594,62925758,112029946,10722832,127001560,19023520,-18461615,127364758,54670839,21314666,9144458,29222722,12121005,5275690,10552131,15852301,15837652
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202009,862438907,140810158,13178521,13066576,111945,127631637,4583766,121480808,203057003,202701637,355366,0,385490664,385490664,987832063,344392762,52072395,682,0,335310914,48003392,58900969,174535634,34823589,24145090,395778,11445330,278063,730856849,616450787,470213165,241580992,170079083,146237622,102935794,34005346,57538174,115206577,10722832,131582058,19562936,-19563879,146643881,63625380,24787241,10605800,33968702,13937083,5957080,11606498,18600003,17518730
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202010,849277579,135256737,16722147,16606130,116017,118534590,7418236,105745798,168355256,164801908,3553348,0,404714995,404714995,988897665,365388985,50994903,329,82,359354837,47070018,65278903,188592603,35998818,23755884,571454,11877995,266836,711746706,597563304,465042312,248246702,167401073,132520992,93488197,31786479,56803689,119539464,10722832,137530873,20298693,-18823042,168152762,74034410,28440490,12290718,38980457,15619321,6885144,12388952,21241926,19340862
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202011,851827365,147334265,23537151,19369272,4167879,123797114,10334953,109686351,158184867,156661483,1523384,0,421110622,421110622,1001633163,382048472,51303156,431,0,371124693,47362945,44286071,192695942,36861101,27699812,589485,12290931,269072,709073829,589692492,453371142,245117777,158464614,136321350,103799679,27420440,61372588,123316559,10722832,142753536,20940071,-22726858,189550596,85070441,32049418,13923182,43705944,21098902,7693592,10056262,23489472,20326210
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202012,947559243,172308807,19060588,19035303,25285,153248219,46460271,102596549,181158931,176724273,4434658,0,432916554,432916554,1102788104,395833974,49374342,334,0,382794504,46635063,81967752,195535849,38189687,24150288,480602,12850061,333403,798212654,678102758,511186608,285407787,164899296,166916150,129251903,31250489,61294052,128256085,10722832,149346589,21778840,-26542657,216417524,96963281,36340120,16067119,49515046,27002708,8491627,7948444,26449421,22210123
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202101,964734209,204615854,50781171,29752134,21029037,153834683,18290959,133292706,198528304,194027926,4500378,0,436875120,436875120,1120327128,400962869,47897777,355,0,393887317,45800436,46835576,204712554,39515430,21013000,470038,13327359,286700,808640004,693383698,528015664,279625931,177426446,165368034,128184531,31420364,58454722,155393666,10722832,156094205,22660672,-26859332,18467765,10434952,2957306,1508630,4136350,678012,397652,242005,2176199,576366
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202102,1015828898,215554785,51847634,32204550,19643084,163707151,8141944,149882510,180480971,174821530,5659441,0,443306455,443306455,1164043295,406731297,48304288,404,0,399458311,45521050,97026611,207314122,40576857,21126278,364341,13812618,306246,854068764,735539923,565054536,285774540,187031551,170485387,133074454,31971723,62671110,160948416,10722832,161760134,23470707,-26812037,37136404,21342174,5929078,2904360,8802506,840185,1267965,832045,4782477,783042
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202103,1048438288,215053860,41902435,23954852,17947583,173151425,7820972,158362833,213060876,207616080,5444796,0,437572202,437572202,1170024948,401628026,47352885,368,0,395115373,45646002,99855430,197826954,42993711,21288466,402512,14520637,466503,878426390,747019420,567045510,260941496,196536498,179973910,138698597,32879079,74817304,168691334,10722832,170011898,24599838,-26275453,59162384,34526254,9351045,4713606,13876825,921025,2051756,1450291,7413716,1206523
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202104,1090847345,207085446,24912589,19655322,5257267,182172857,83169209,87568858,280261583,274705498,5556085,0,432724159,432724159,1206668471,396817645,47199784,333,0,382908280,45591934,83213643,182990261,44315409,24121011,432096,15082455,425423,912580114,788625907,607673620,282554118,203688086,180952287,138813065,33944556,66718401,175574435,10722832,178267231,25603583,-26743728,82251887,47428332,13149099,6454732,19342627,1767044,4122810,3098631,10359023,2637941
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202105,1143858652,233912220,49123508,17197641,31925867,184788712,88544600,85308535,272900672,268755461,4145211,0,436920956,436920956,1243547069,394788618,53661340,414,0,389579401,49556266,111401243,187946811,45504858,23662442,602557,15538564,273174,957276355,825428515,640763818,306983563,201051280,184664697,140746814,33132213,76783160,181408737,10722832,186582297,26454385,-27850081,108475887,62511064,17609025,8319661,24661954,3435578,5996296,3845048,13105383,5127267
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202106,1204756874,221904268,36905398,13629280,23276118,184998870,20761678,152880792,300697746,297204144,3493602,0,443640162,443640162,1300717120,401422555,54730772,429,0,396552000,49668695,147523681,195810900,46852325,24211546,573413,16001379,294992,1009446870,876773740,688053172,348011172,211856584,188720568,142562612,34715026,77290441,187167642,10722832,195310004,27294192,-27960857,136272662,78333950,22062824,10422503,30505137,4049703,7085074,4162860,16242767,8006360
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202107,1205895596,211990902,16920593,15431657,1488936,195070309,4263666,173324783,255951031,253423225,2527806,0,405284858,405284858,1247683832,370484257,47902276,452,0,366591355,45404347,241180101,176076885,47893676,23281579,599823,16372092,292306,1002101670,853619655,660282344,320877585,217285435,193337311,146698001,35231082,90411392,192777120,10722832,203793926,28112208,-27591076,165480193,94268047,26620115,12528332,36652646,4314915,7967879,5653216,19429223,10895432
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202108,1262489556,256148313,60054379,17768610,42285769,196093934,3392610,168955355,235569891,234207053,1362838,0,431757013,431757013,1314835489,389425728,56167374,444,0,385600174,44469428,247310241,187895950,48890615,21878859,631467,16913253,357215,1051423035,902703244,705099254,352613307,226501555,197603990,150819804,35561340,89237136,197535797,10722832,211066521,28806154,-28322906,194365332,110152742,31288029,14735589,42894282,5479180,8723487,6618445,22691433,13440627
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202109,1312132803,226696496,19266452,16977327,2289125,207430044,4068880,195848749,265072623,264232866,839757,0,453731512,453731512,1375108213,420782154,47708378,408,0,414859662,43330075,273355848,201308782,50399107,21404634,596891,17489551,369158,1091876108,935473806,734388002,381557960,235433154,201085804,154362187,34853258,94272370,204541973,10722832,220256695,29827847,-28187217,227123469,128735997,37129004,17212133,49944636,5966654,9846177,8216618,26208440,15614748
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202110,1324645854,237021802,36110613,17204534,18906079,200911189,24195905,161402233,258456730,257313806,1142924,0,478468798,478468798,1399168011,442964848,50664384,434,0,437140291,41342625,247013662,211886188,51769540,29938089,583730,18011003,371460,1094581451,939568868,739775507,389420978,237470707,199793361,154049731,34038152,92589299,211734231,10722832,230064403,30876676,-30235365,262396513,148246435,42516527,19828768,57655142,8352538,11252343,7536896,30159621,18225979
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202111,1406544245,211891199,20234885,17739530,2495355,191656314,5152117,164554234,282637827,282144298,493529,0,526024873,526024873,1510532386,501581038,41164004,422,0,493639143,40440669,280607308,250674980,52863954,30214685,610526,18372770,363359,1167643393,993794095,811236700,456900260,240710425,182557395,139485645,32630975,108888404,217089972,10722832,238900852,31657691,-30491672,296490955,166944992,48220239,22377388,65169579,9598247,12397854,8218358,33982185,21731115
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202112,1477466309,231726182,27780679,15549906,12230773,203945503,18093048,180375374,332472985,331505635,967350,0,569022382,569022382,1595725786,544694018,40930451,498,0,532059036,36038030,235788185,284195795,54881411,30537089,654691,19041320,422858,1227278462,1040723530,840728743,473500458,238660907,199994787,156270254,33162975,119494357,225426165,10722832,250187847,32873337,-32372734,338489304,188983501,54350447,25739488,74572850,12165569,14036783,7912922,38856423,24684839
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202201,1461692669,262067683,65355009,19927416,45427593,196712674,29780990,162337534,403919892,402977372,942520,0,573128214,573128214,1603388123,546986621,42378297,482,0,540439573,36158471,109088120,286584302,56585232,32939020,830718,19742658,428964,1199733850,1048780504,851275995,460722672,252651760,197504509,151311341,33536411,85890113,259884329,10722832,261958819,34147403,-32416139,30033499,16346241,4856783,2214784,6299174,331947,817205,590391,3362861,2000697
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202202,1564544823,266542120,64284826,21127454,43157372,202257294,20538592,175361277,522108595,520458802,1649793,0,587426536,587426536,1654587118,561209546,42645749,5873,0,553281046,37712761,70365356,297623965,58799140,34349987,880182,20517306,522092,1289237623,1087572405,885738139,474005771,272423233,201834266,154832022,34822192,137171360,272084247,10722832,275307200,35750407,-32019152,62394183,33825070,9648098,4654251,13343700,656306,2048116,807087,6977357,3178895
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202203,1607948725,285139800,69666730,26639733,43026997,215473070,26764226,182933450,508472494,503892116,4580378,0,616812859,616812859,1727434202,591602093,41879941,921,0,582901877,37301622,68848865,311160074,62359479,40042159,837040,21929213,392706,1330779166,1134371293,922280737,459964439,298046690,212090556,161236280,36307309,111028218,272376119,10722832,277169559,43619399,-32508984,105578562,56135878,15469135,7269335,21517262,2185545,4811769,1203595,11042952,4740421
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202204,1662223137,270952689,51230215,24025466,27204749,219722474,8707406,207741493,493183069,488165407,5017662,0,641314601,641314601,1777074993,613325351,45677045,173335,0,606513772,38026961,126082636,317811528,65590276,37409676,894670,22973014,568897,1368094371,1166904310,945566865,463021749,311965291,221337445,168810252,37623406,117508179,288847572,10722832,294128766,46257203,-31356772,151170234,80872912,21593687,10074533,30140639,2615697,6733055,3902918,15348740,5198573
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202205,1763410493,312308331,79063962,22246993,56816969,233244369,14538920,208254204,540427932,533981479,6446453,0,698508349,698508349,1887092953,663643076,53683886,1734,0,655237216,39800832,69057770,348019130,68507226,45538766,867126,24048955,403376,1451974668,1232208388,997996193,497516841,336491449,234212195,179608959,38743170,132804233,303435033,10722832,311435825,48593297,-31356731,203745208,110332401,28489665,13517596,40662521,5563774,9616635,4518343,21396934,7875138
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202206,1954778325,268112014,24965173,15302090,9663083,243146841,21169934,218462261,564763942,556844190,7919752,0,742627698,742627698,2087375249,714404351,48964722,1613,0,702166615,39970836,224505756,369503636,71664021,51659348,1155706,25163693,463881,1625916702,1388802707,1147921265,557353838,400919414,240881442,184196361,40391810,149253874,319502590,10722832,328861623,51166420,-32563887,262244350,145959208,36297752,17322848,51730829,8052911,12444459,4643736,27359451,9229292
7,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,202207,2018206721,262215836,23157603,21518739,1638864,239058233,48674926,184259847,684210046,678087344,6122702,0,743911720,743911720,2138218354,718031671,49142813,565,0,710472073,39253976,146174991,377506509,76624863,71331499,1270319,26829085,646533,1662642291,1438890149,1204799250,584562314,423298243,234090899,174245653,39709066,132303360,343165581,10722832,355564430,54955906,-32171891,341480997,190480736,45698579,22206308,65203588,9587121,15940545,5939756,34685525,12250728
